0.87018,-0.059444,0,-0.010472,-0.17514,0
0.87018,-0.05954,0,-0.010536,-0.17494,0
0.87017,-0.059636,0,-0.0106,-0.17474,0
0.87017,-0.059732,0,-0.010664,-0.17454,0
0.87016,-0.059828,0,-0.010728,-0.17434,0
0.87015,-0.059924,0,-0.010793,-0.17414,0
0.87015,-0.060019,0,-0.010857,-0.17394,0
0.87014,-0.060115,0,-0.010922,-0.17374,0
0.87014,-0.06021,0,-0.010987,-0.17354,0
0.87013,-0.060305,0,-0.011052,-0.17334,0
0.87012,-0.0604,0,-0.011117,-0.17314,0
0.87012,-0.060495,0,-0.011183,-0.17294,0
0.87011,-0.06059,0,-0.011248,-0.17274,0
0.87011,-0.060685,0,-0.011314,-0.17254,0
0.8701,-0.060779,0,-0.011379,-0.17234,0
0.87009,-0.060874,0,-0.011445,-0.17214,0
0.87009,-0.060968,0,-0.011511,-0.17194,0
0.87008,-0.061063,0,-0.011577,-0.17174,0
0.87007,-0.061157,0,-0.011643,-0.17153,0
0.87007,-0.061251,0,-0.01171,-0.17133,0
0.87006,-0.061345,0,-0.011776,-0.17113,0
0.87006,-0.061439,0,-0.011843,-0.17093,0
0.87005,-0.061533,0,-0.01191,-0.17073,0
0.87004,-0.061626,0,-0.011977,-0.17052,0
0.87004,-0.06172,0,-0.012044,-0.17032,0
0.87003,-0.061813,0,-0.012111,-0.17012,0
0.87002,-0.061907,0,-0.012178,-0.16992,0
0.87002,-0.062,0,-0.012245,-0.16971,0
0.87001,-0.062093,0,-0.012313,-0.16951,0
0.87,-0.062186,0,-0.012381,-0.16931,0
0.87,-0.062279,0,-0.012448,-0.1691,0
0.86999,-0.062372,0,-0.012516,-0.1689,0
0.86998,-0.062464,0,-0.012584,-0.16869,0
0.86997,-0.062557,0,-0.012652,-0.16849,0
0.86997,-0.062649,0,-0.012721,-0.16829,0
0.86996,-0.062741,0,-0.012789,-0.16808,0
0.86995,-0.062834,0,-0.012858,-0.16788,0
0.86995,-0.062926,0,-0.012926,-0.16767,0
0.86994,-0.063018,0,-0.012995,-0.16747,0
0.86993,-0.06311,0,-0.013064,-0.16726,0
0.86992,-0.063201,0,-0.013133,-0.16706,0
0.86992,-0.063293,0,-0.013202,-0.16685,0
0.86991,-0.063384,0,-0.013271,-0.16665,0
0.8699,-0.063476,0,-0.013341,-0.16644,0
0.8699,-0.063567,0,-0.01341,-0.16624,0
0.86989,-0.063658,0,-0.01348,-0.16603,0
0.86988,-0.063749,0,-0.01355,-0.16582,0
0.86987,-0.06384,0,-0.013619,-0.16562,0
0.86987,-0.063931,0,-0.013689,-0.16541,0
0.86986,-0.064022,0,-0.013759,-0.1652,0
0.86985,-0.064113,0,-0.01383,-0.165,0
0.86984,-0.064203,0,-0.0139,-0.16479,0
0.86984,-0.064293,0,-0.01397,-0.16458,0
0.86983,-0.064384,0,-0.014041,-0.16438,0
0.86982,-0.064474,0,-0.014111,-0.16417,0
0.86981,-0.064564,0,-0.014182,-0.16396,0
0.8698,-0.064654,0,-0.014253,-0.16375,0
0.8698,-0.064744,0,-0.014324,-0.16355,0
0.86979,-0.064833,0,-0.014395,-0.16334,0
0.86978,-0.064923,0,-0.014466,-0.16313,0
0.86977,-0.065012,0,-0.014538,-0.16292,0
0.86976,-0.065102,0,-0.014609,-0.16271,0
0.86976,-0.065191,0,-0.014681,-0.1625,0
0.86975,-0.06528,0,-0.014752,-0.1623,0
0.86974,-0.065369,0,-0.014824,-0.16209,0
0.86973,-0.065458,0,-0.014896,-0.16188,0
0.86972,-0.065547,0,-0.014968,-0.16167,0
0.86972,-0.065636,0,-0.01504,-0.16146,0
0.86971,-0.065724,0,-0.015112,-0.16125,0
0.8697,-0.065813,0,-0.015184,-0.16104,0
0.86969,-0.065901,0,-0.015257,-0.16083,0
0.86968,-0.065989,0,-0.015329,-0.16062,0
0.86967,-0.066077,0,-0.015402,-0.16041,0
0.86967,-0.066165,0,-0.015475,-0.1602,0
0.86966,-0.066253,0,-0.015547,-0.15999,0
0.86965,-0.066341,0,-0.01562,-0.15978,0
0.86964,-0.066429,0,-0.015693,-0.15957,0
0.86963,-0.066516,0,-0.015766,-0.15936,0
0.86962,-0.066603,0,-0.01584,-0.15915,0
0.86961,-0.066691,0,-0.015913,-0.15894,0
0.86961,-0.066778,0,-0.015986,-0.15873,0
0.8696,-0.066865,0,-0.01606,-0.15852,0
0.86959,-0.066952,0,-0.016133,-0.15831,0
0.86958,-0.067039,0,-0.016207,-0.15809,0
0.86957,-0.067126,0,-0.016281,-0.15788,0
0.86956,-0.067212,0,-0.016355,-0.15767,0
0.86955,-0.067299,0,-0.016429,-0.15746,0
0.86954,-0.067385,0,-0.016503,-0.15725,0
0.86953,-0.067471,0,-0.016577,-0.15703,0
0.86952,-0.067557,0,-0.016651,-0.15682,0
0.86952,-0.067643,0,-0.016726,-0.15661,0
0.86951,-0.067729,0,-0.0168,-0.1564,0
0.8695,-0.067815,0,-0.016875,-0.15618,0
0.86949,-0.067901,0,-0.016949,-0.15597,0
0.86948,-0.067986,0,-0.017024,-0.15576,0
0.86947,-0.068072,0,-0.017099,-0.15555,0
0.86946,-0.068157,0,-0.017174,-0.15533,0
0.86945,-0.068242,0,-0.017249,-0.15512,0
0.86944,-0.068327,0,-0.017324,-0.15491,0
0.86943,-0.068412,0,-0.017399,-0.15469,0
0.86942,-0.068497,0,-0.017474,-0.15448,0
0.86941,-0.068582,0,-0.01755,-0.15427,0
0.8694,-0.068666,0,-0.017625,-0.15405,0
0.86939,-0.068751,0,-0.017701,-0.15384,0
0.86938,-0.068835,0,-0.017776,-0.15362,0
0.86937,-0.06892,0,-0.017852,-0.15341,0
0.86936,-0.069004,0,-0.017928,-0.15319,0
0.86935,-0.069088,0,-0.018004,-0.15298,0
0.86934,-0.069172,0,-0.01808,-0.15277,0
0.86933,-0.069255,0,-0.018156,-0.15255,0
0.86932,-0.069339,0,-0.018232,-0.15234,0
0.86931,-0.069423,0,-0.018308,-0.15212,0
0.8693,-0.069506,0,-0.018385,-0.15191,0
0.86929,-0.069589,0,-0.018461,-0.15169,0
0.86928,-0.069673,0,-0.018537,-0.15148,0
0.86927,-0.069756,0,-0.018614,-0.15126,0
0.86926,-0.069839,0,-0.018691,-0.15104,0
0.86925,-0.069921,0,-0.018767,-0.15083,0
0.86924,-0.070004,0,-0.018844,-0.15061,0
0.86923,-0.070087,0,-0.018921,-0.1504,0
0.86922,-0.070169,0,-0.018998,-0.15018,0
0.86921,-0.070252,0,-0.019075,-0.14996,0
0.8692,-0.070334,0,-0.019152,-0.14975,0
0.86919,-0.070416,0,-0.019229,-0.14953,0
0.86918,-0.070498,0,-0.019307,-0.14932,0
0.86917,-0.07058,0,-0.019384,-0.1491,0
0.86916,-0.070662,0,-0.019461,-0.14888,0
0.86915,-0.070743,0,-0.019539,-0.14867,0
0.86914,-0.070825,0,-0.019616,-0.14845,0
0.86913,-0.070906,0,-0.019694,-0.14823,0
0.86912,-0.070988,0,-0.019772,-0.14801,0
0.8691,-0.071069,0,-0.01985,-0.1478,0
0.86909,-0.07115,0,-0.019927,-0.14758,0
0.86908,-0.071231,0,-0.020005,-0.14736,0
0.86907,-0.071312,0,-0.020083,-0.14714,0
0.86906,-0.071392,0,-0.020161,-0.14693,0
0.86905,-0.071473,0,-0.02024,-0.14671,0
0.86904,-0.071553,0,-0.020318,-0.14649,0
0.86903,-0.071634,0,-0.020396,-0.14627,0
0.86902,-0.071714,0,-0.020474,-0.14605,0
0.869,-0.071794,0,-0.020553,-0.14584,0
0.86899,-0.071874,0,-0.020631,-0.14562,0
0.86898,-0.071954,0,-0.02071,-0.1454,0
0.86897,-0.072034,0,-0.020788,-0.14518,0
0.86896,-0.072113,0,-0.020867,-0.14496,0
0.86895,-0.072193,0,-0.020946,-0.14474,0
0.86894,-0.072272,0,-0.021025,-0.14452,0
0.86892,-0.072351,0,-0.021103,-0.1443,0
0.86891,-0.072431,0,-0.021182,-0.14409,0
0.8689,-0.07251,0,-0.021261,-0.14387,0
0.86889,-0.072589,0,-0.02134,-0.14365,0
0.86888,-0.072667,0,-0.02142,-0.14343,0
0.86887,-0.072746,0,-0.021499,-0.14321,0
0.86885,-0.072825,0,-0.021578,-0.14299,0
0.86884,-0.072903,0,-0.021657,-0.14277,0
0.86883,-0.072981,0,-0.021737,-0.14255,0
0.86882,-0.073059,0,-0.021816,-0.14233,0
0.86881,-0.073137,0,-0.021896,-0.14211,0
0.86879,-0.073215,0,-0.021975,-0.14189,0
0.86878,-0.073293,0,-0.022055,-0.14167,0
0.86877,-0.073371,0,-0.022134,-0.14145,0
0.86876,-0.073448,0,-0.022214,-0.14123,0
0.86875,-0.073526,0,-0.022294,-0.14101,0
0.86873,-0.073603,0,-0.022374,-0.14079,0
0.86872,-0.07368,0,-0.022454,-0.14056,0
0.86871,-0.073758,0,-0.022533,-0.14034,0
0.8687,-0.073835,0,-0.022613,-0.14012,0
0.86868,-0.073911,0,-0.022693,-0.1399,0
0.86867,-0.073988,0,-0.022774,-0.13968,0
0.86866,-0.074065,0,-0.022854,-0.13946,0
0.86865,-0.074141,0,-0.022934,-0.13924,0
0.86863,-0.074218,0,-0.023014,-0.13902,0
0.86862,-0.074294,0,-0.023094,-0.13879,0
0.86861,-0.07437,0,-0.023175,-0.13857,0
0.8686,-0.074446,0,-0.023255,-0.13835,0
0.86858,-0.074522,0,-0.023336,-0.13813,0
0.86857,-0.074598,0,-0.023416,-0.13791,0
0.86856,-0.074673,0,-0.023497,-0.13769,0
0.86854,-0.074749,0,-0.023577,-0.13746,0
0.86853,-0.074824,0,-0.023658,-0.13724,0
0.86852,-0.074899,0,-0.023739,-0.13702,0
0.86851,-0.074974,0,-0.023819,-0.1368,0
0.86849,-0.07505,0,-0.0239,-0.13657,0
0.86848,-0.075124,0,-0.023981,-0.13635,0
0.86847,-0.075199,0,-0.024062,-0.13613,0
0.86845,-0.075274,0,-0.024143,-0.13591,0
0.86844,-0.075348,0,-0.024224,-0.13568,0
0.86843,-0.075423,0,-0.024305,-0.13546,0
0.86841,-0.075497,0,-0.024386,-0.13524,0
0.8684,-0.075571,0,-0.024467,-0.13501,0
0.86839,-0.075645,0,-0.024548,-0.13479,0
0.86837,-0.075719,0,-0.024629,-0.13457,0
0.86836,-0.075793,0,-0.02471,-0.13434,0
0.86835,-0.075867,0,-0.024792,-0.13412,0
0.86833,-0.07594,0,-0.024873,-0.1339,0
0.86832,-0.076014,0,-0.024954,-0.13367,0
0.8683,-0.076087,0,-0.025036,-0.13345,0
0.86829,-0.07616,0,-0.025117,-0.13323,0
0.86828,-0.076233,0,-0.025199,-0.133,0
0.86826,-0.076306,0,-0.02528,-0.13278,0
0.86825,-0.076379,0,-0.025362,-0.13255,0
0.86824,-0.076452,0,-0.025443,-0.13233,0
0.86822,-0.076524,0,-0.025525,-0.1321,0
0.86821,-0.076597,0,-0.025606,-0.13188,0
0.86819,-0.076669,0,-0.025688,-0.13166,0
0.86818,-0.076741,0,-0.02577,-0.13143,0
0.86816,-0.076813,0,-0.025851,-0.13121,0
0.86815,-0.076885,0,-0.025933,-0.13098,0
0.86814,-0.076957,0,-0.026015,-0.13076,0
0.86812,-0.077029,0,-0.026097,-0.13053,0
0.86811,-0.0771,0,-0.026179,-0.13031,0
0.86809,-0.077172,0,-0.026261,-0.13008,0
0.86808,-0.077243,0,-0.026342,-0.12986,0
0.86806,-0.077314,0,-0.026424,-0.12963,0
0.86805,-0.077385,0,-0.026506,-0.12941,0
0.86804,-0.077456,0,-0.026588,-0.12918,0
0.86802,-0.077527,0,-0.02667,-0.12896,0
0.86801,-0.077598,0,-0.026753,-0.12873,0
0.86799,-0.077669,0,-0.026835,-0.1285,0
0.86798,-0.077739,0,-0.026917,-0.12828,0
0.86796,-0.077809,0,-0.026999,-0.12805,0
0.86795,-0.07788,0,-0.027081,-0.12783,0
0.86793,-0.07795,0,-0.027163,-0.1276,0
0.86792,-0.07802,0,-0.027245,-0.12738,0
0.8679,-0.07809,0,-0.027328,-0.12715,0
0.86789,-0.078159,0,-0.02741,-0.12692,0
0.86787,-0.078229,0,-0.027492,-0.1267,0
0.86786,-0.078298,0,-0.027575,-0.12647,0
0.86784,-0.078368,0,-0.027657,-0.12624,0
0.86783,-0.078437,0,-0.027739,-0.12602,0
0.86781,-0.078506,0,-0.027822,-0.12579,0
0.8678,-0.078575,0,-0.027904,-0.12556,0
0.86778,-0.078644,0,-0.027987,-0.12534,0
0.86777,-0.078713,0,-0.028069,-0.12511,0
0.86775,-0.078781,0,-0.028152,-0.12488,0
0.86773,-0.07885,0,-0.028234,-0.12466,0
0.86772,-0.078918,0,-0.028317,-0.12443,0
0.8677,-0.078986,0,-0.028399,-0.1242,0
0.86769,-0.079054,0,-0.028482,-0.12398,0
0.86767,-0.079122,0,-0.028564,-0.12375,0
0.86766,-0.07919,0,-0.028647,-0.12352,0
0.86764,-0.079258,0,-0.028729,-0.12329,0
0.86762,-0.079326,0,-0.028812,-0.12307,0
0.86761,-0.079393,0,-0.028895,-0.12284,0
0.86759,-0.07946,0,-0.028977,-0.12261,0
0.86758,-0.079528,0,-0.02906,-0.12238,0
0.86756,-0.079595,0,-0.029143,-0.12216,0
0.86755,-0.079662,0,-0.029225,-0.12193,0
0.86753,-0.079729,0,-0.029308,-0.1217,0
0.86751,-0.079795,0,-0.029391,-0.12147,0
0.8675,-0.079862,0,-0.029473,-0.12124,0
0.86748,-0.079928,0,-0.029556,-0.12102,0
0.86746,-0.079995,0,-0.029639,-0.12079,0
0.86745,-0.080061,0,-0.029722,-0.12056,0
0.86743,-0.080127,0,-0.029804,-0.12033,0
0.86742,-0.080193,0,-0.029887,-0.1201,0
0.8674,-0.080259,0,-0.02997,-0.11987,0
0.86738,-0.080325,0,-0.030053,-0.11964,0
0.86737,-0.08039,0,-0.030136,-0.11942,0
0.86735,-0.080456,0,-0.030218,-0.11919,0
0.86733,-0.080521,0,-0.030301,-0.11896,0
0.86732,-0.080586,0,-0.030384,-0.11873,0
0.8673,-0.080651,0,-0.030467,-0.1185,0
0.86728,-0.080716,0,-0.03055,-0.11827,0
0.86727,-0.080781,0,-0.030633,-0.11804,0
0.86725,-0.080846,0,-0.030715,-0.11781,0
0.86723,-0.080911,0,-0.030798,-0.11758,0
0.86722,-0.080975,0,-0.030881,-0.11736,0
0.8672,-0.081039,0,-0.030964,-0.11713,0
0.86718,-0.081104,0,-0.031047,-0.1169,0
0.86716,-0.081168,0,-0.03113,-0.11667,0
0.86715,-0.081232,0,-0.031213,-0.11644,0
0.86713,-0.081296,0,-0.031296,-0.11621,0
0.86711,-0.081359,0,-0.031378,-0.11598,0
0.8671,-0.081423,0,-0.031461,-0.11575,0
0.86708,-0.081486,0,-0.031544,-0.11552,0
0.86706,-0.08155,0,-0.031627,-0.11529,0
0.86704,-0.081613,0,-0.03171,-0.11506,0
0.86703,-0.081676,0,-0.031793,-0.11483,0
0.86701,-0.081739,0,-0.031876,-0.1146,0
0.86699,-0.081802,0,-0.031959,-0.11437,0
0.86697,-0.081865,0,-0.032041,-0.11414,0
0.86696,-0.081927,0,-0.032124,-0.11391,0
0.86694,-0.08199,0,-0.032207,-0.11368,0
0.86692,-0.082052,0,-0.03229,-0.11345,0
0.8669,-0.082114,0,-0.032373,-0.11322,0
